CustomerID;Recency;InvoiceNo;TotalPrice;Quantity; UnitPrice ;Country;Churn;Predicted_Churn
142320;188;1;31079;241; $17.264.285.714.285.700,00 ;31;1;1
142330;6;2;85825;363; $33.385.714.285.714.300,00 ;31;0;0
142340;91;1;20948;215; $12.986.666.666.666.700,00 ;31;1;1
142350;218;2;153831;985; $21.784,00 ;31;1;1
142360;666;1;18930;38; $5.550,00 ;31;1;1
142370;698;1;14570;38; $6.272.222.222.222.220,00 ;31;1;1
142390;160;5;107400;410; $3.456.730.769.230.770,00 ;31;1;1
142400;91;1;61813;339; $29.778.125,00 ;31;1;1
142410;96;1;19102;146; $1.766,00 ;31;1;1
142430;129;5;113920;648; $3.313.333.333.333.330,00 ;31;1;1
142450;250;1;66171;345; $319.219.512.195.122,00 ;31;1;1
142460;129;1;40032;216; $22.591.666.666.666.700,00 ;31;1;1
142470;191;1;13677;47; $3.912,00 ;31;1;1
142500;32;3;170335;1200; $2.213.153.153.153.150,00 ;31;0;0
142510;121;1;45960;224; $2.060,00 ;31;1;1
142560;425;1;48966;302; $2.719.375,00 ;31;1;1
142620;61;3;109034;735; $17.088.709.677.419.400,00 ;31;0;0
142640;126;2;32272;70; $5.958.235.294.117.650,00 ;31;1;1
142700;10;1;46205;197; $4.043.103.448.275.860,00 ;31;0;0
142730;37;2;20925;109; $1.895,00 ;31;0;0
142760;5;2;77854;528; $1.810.888.888.888.890,00 ;31;0;0
142770;36;1;144861;859; $3.158.666.666.666.670,00 ;12;0;0
142820;122;4;117840;660; $17.973.809.523.809.500,00 ;31;1;1
142840;91;1;34315;91; $4.592.105.263.157.890,00 ;31;1;1
142850;303;1;30060;140; $2.290,00 ;31;1;1
142860;37;1;193272;1998; $1.354.255.319.148.940,00 ;31;0;0
142870;333;1;9335;45; $2.870,00 ;31;1;1
142880;67;1;42660;188; $300.625,00 ;31;0;0
142890;7;2;21444;54; $6.185,00 ;31;0;0
142900;276;1;64912;448; $1.810,00 ;31;1;1
142920;2;4;143006;692; $29.097.727.272.727.300,00 ;31;0;0
142930;162;3;63373;544; $1.682.093.023.255.810,00 ;31;1;1
142970;62;2;67608;404; $24.442.857.142.857.100,00 ;31;0;0
142990;1;4;148896;692; $223.925,00 ;31;0;0
143040;340;1;36077;139; $46.629.411.764.705.900,00 ;31;1;1
143070;2;4;180104;1216; $23.276.785.714.285.700,00 ;31;0;0
143090;30;5;133301;953; $20.625.675.675.675.700,00 ;31;0;0
143110;37;1;28362;146; $4.607,00 ;31;0;0
143120;38;5;101326;480; $3.822.241.379.310.340,00 ;31;0;0
143150;126;3;59115;223; $42.690.909.090.909.100,00 ;31;1;1
143170;184;1;46313;255; $2.310,00 ;31;1;1
143200;40;1;31849;235; $19.747.826.086.956.500,00 ;31;0;0
143210;71;1;32682;645; $9.562.068.965.517.240,00 ;31;0;0
143260;37;1;14605;103; $23.275,00 ;31;0;0
143290;38;1;54400;380; $31.239.473.684.210.500,00 ;31;0;0
143310;156;1;4840;16; $3.025,00 ;31;1;1
143320;245;1;37558;242; $17.728.571.428.571.400,00 ;31;1;1
143330;276;1;18390;58; $2.903.333.333.333.330,00 ;31;1;1
143340;69;3;97507;699; $3.154.264.705.882.350,00 ;31;0;0
143350;246;1;33063;340; $19.223.809.523.809.500,00 ;13;1;1
143360;130;2;75311;735; $1.772.093.023.255.810,00 ;31;1;1
143380;338;1;825;1; $8.250,00 ;31;1;1
143390;37;1;28684;168; $18.978.571.428.571.400,00 ;31;0;0
143400;220;1;13470;58; $2.933.333.333.333.330,00 ;31;1;1
143410;128;3;68881;452; $254.525,00 ;31;1;1
143420;122;1;7574;46; $1.858,00 ;31;1;1
143440;99;4;57929;319; $34.117.241.379.310.300,00 ;31;1;1
143450;334;1;10898;50; $3.490,00 ;31;1;1
143460;33;1;63701;501; $24.588.372.093.023.300,00 ;31;0;0
143500;69;1;28293;183; $22.866.666.666.666.700,00 ;31;0;0
143520;38;3;46494;222; $32.022.222.222.222.200,00 ;31;0;0
143530;128;1;9060;64; $13.666.666.666.666.700,00 ;31;1;1
143540;91;2;16362;210; $12.377.777.777.777.800,00 ;31;1;1
143550;455;1;17440;92; $2.850,00 ;31;1;1
143600;122;4;190737;1151; $27.785.593.220.339.000,00 ;31;1;1
143640;6;3;146320;796; $2.789.047.619.047.620,00 ;31;0;0
143750;158;1;25201;194; $18.285.333.333.333.300,00 ;31;1;1
143770;339;1;30245;95; $1.217.857.142.857.140,00 ;31;1;1
143830;184;2;92568;616; $26.079.545.454.545.500,00 ;31;1;1
143870;153;1;70924;388; $2.562.586.206.896.550,00 ;31;1;1
143890;215;2;103221;729; $18.833.333.333.333.300,00 ;31;1;1
143900;6;3;109716;462; $3.225.223.880.597.010,00 ;31;0;0
143930;219;1;6795;13; $5.390,00 ;31;1;1
143950;61;6;182545;1050; $24.909.661.835.748.800,00 ;31;0;0
143960;215;2;44074;225; $21.867.123.287.671.200,00 ;31;1;1
143970;5;8;140510;1090; $1.970.212.765.957.450,00 ;31;0;0
144010;66;5;171814;1838; $12.724.705.882.352.900,00 ;31;0;0
144030;189;3;118001;419; $6.098.333.333.333.330,00 ;31;1;1
144040;183;2;26028;115; $3.302.564.102.564.100,00 ;31;1;1
144060;3;1;15675;77; $3.795,00 ;31;0;0
144070;130;1;33450;134; $48.394.736.842.105.300,00 ;31;1;1
144080;185;3;116043;997; $14.686.111.111.111.100,00 ;31;1;1
144090;94;3;38352;268; $1.698,00 ;31;1;1
144100;124;4;31831;232; $17.146.666.666.666.700,00 ;31;1;1
144110;312;1;97228;196; $8.040,00 ;31;1;1
144130;364;1;12270;68; $2.806.521.739.130.430,00 ;31;1;1
144140;93;2;35990;726; $660,00 ;31;1;1
144180;182;1;86333;789; $20.414.754.098.360.700,00 ;31;1;1
144190;62;4;57364;281; $22.723.478.260.869.600,00 ;31;0;0
144200;335;1;38752;334; $15.313.793.103.448.300,00 ;31;1;1
144210;6;1;39398;194; $20.026.666.666.666.700,00 ;31;0;0
144220;90;1;35141;179; $27.246.666.666.666.700,00 ;31;0;0
144230;220;1;26520;120; $19.833.333.333.333.300,00 ;31;1;1
144260;130;3;157218;1028; $27.744.303.797.468.400,00 ;31;1;1
144270;154;1;29906;208; $1.745,00 ;31;1;1
144280;275;2;65770;242; $32.468.932.038.835.000,00 ;31;1;1
144310;70;1;40970;130; $4.017.647.058.823.530,00 ;31;0;0
144320;32;3;64860;741; $11.885.950.413.223.100,00 ;31;0;0
144340;62;3;55200;136; $4.782,00 ;31;0;0
144360;305;1;7781;129; $8.677.777.777.777.780,00 ;31;1;1
144370;455;1;6300;60; $1.050,00 ;31;1;1
144380;192;1;13190;82; $15.944.444.444.444.400,00 ;31;1;1
144400;333;2;125127;267; $49.027.272.727.272.700,00 ;31;1;1
144410;90;2;60090;188; $38.963.157.894.736.800,00 ;31;0;0
144430;312;2;55548;347; $20.005.128.205.128.200,00 ;31;1;1
144460;30;3;64417;563; $16.967.875.647.668.400,00 ;31;0;0
144470;252;1;26500;136; $2.776.666.666.666.670,00 ;31;1;1
144480;424;1;9668;44; $22.655.555.555.555.600,00 ;31;1;1
144490;160;3;66754;647; $13.919.431.279.620.900,00 ;31;1;1
144500;5;2;30899;160; $2.648.965.517.241.380,00 ;31;0;0
144510;62;1;30259;185; $17.257.894.736.842.100,00 ;31;0;0
144520;155;1;12737;46; $34.056.666.666.666.700,00 ;31;1;1
144530;308;1;11804;49; $3.691.363.636.363.640,00 ;31;1;1
144560;32;3;138769;1438; $16.602.857.142.857.100,00 ;31;0;0
144570;312;1;8340;88; $7.825,00 ;31;1;1
144590;157;1;177744;760; $3.283.243.243.243.240,00 ;31;1;1
144600;312;1;3000;24; $1.250,00 ;31;1;1
144620;33;7;129472;692; $28.131.944.444.444.400,00 ;31;0;0
144630;305;1;22020;52; $6.100,00 ;31;1;1
144650;70;3;94900;405; $2.682.846.153.846.150,00 ;31;0;0
144660;61;5;180977;635; $46.340.816.326.530.600,00 ;31;0;0
144720;65;3;61525;391; $3.387.887.323.943.660,00 ;31;0;0
144730;311;1;850;10; $850,00 ;31;1;1
144750;131;2;62217;243; $35.285.714.285.714.300,00 ;31;1;1
144770;127;1;35800;200; $1.790,00 ;31;1;1
144790;455;1;17440;58; $3.550,00 ;31;1;1
144820;91;3;72323;609; $25.402.597.402.597.400,00 ;31;1;1
144830;283;1;11442;97; $16.422.222.222.222.200,00 ;31;1;1
144850;334;1;15621;71; $2.480,00 ;31;1;1
144870;32;2;49628;324; $17.775,00 ;31;0;0
144880;276;1;96168;799; $16.754.347.826.087.000,00 ;31;1;1
144910;667;1;12720;40; $4.150,00 ;31;1;1
144930;91;3;151209;861; $3.090.126.582.278.480,00 ;31;1;1
144950;64;1;4060;22; $1.865,00 ;31;0;0
144960;343;2;53881;159; $565.421.052.631.579,00 ;31;1;1
144970;284;1;42209;235; $38.858.620.689.655.200,00 ;31;1;1
144980;188;1;14324;96; $3.197.857.142.857.140,00 ;31;1;1
144990;191;1;10946;73; $15.447.727.272.727.300,00 ;31;1;1
145000;2;2;28695;113; $4.810,00 ;31;0;0
145010;96;1;18428;116; $17.133.333.333.333.300,00 ;31;1;1
145020;183;3;89538;713; $1.996.392.156.862.740,00 ;31;1;1
145030;182;2;60311;399; $2.072.941.176.470.590,00 ;31;1;1
145040;68;2;33624;227; $2.593.918.918.918.920,00 ;31;0;0
145060;245;3;117368;435; $30.117.105.263.157.900,00 ;31;1;1
145070;128;3;59803;336; $2.928.545.454.545.450,00 ;31;1;1
145080;32;1;13756;70; $4.064.166.666.666.670,00 ;31;0;0
145110;124;3;87533;503; $2.364.418.604.651.160,00 ;31;1;1
145120;219;1;14896;72; $5.481.111.111.111.110,00 ;31;1;1
145140;10;2;88841;537; $29.143.333.333.333.300,00 ;31;0;0
145150;220;3;133008;770; $24.755.384.615.384.600,00 ;31;1;1
145170;183;1;6666;18; $4.765,00 ;31;1;1
145180;184;1;16672;278; $222.125,00 ;31;1;1
145200;121;1;10560;46; $3.726.666.666.666.670,00 ;31;1;1
145220;124;1;48207;251; $2.055,00 ;31;1;1
145240;122;2;29918;98; $3.106.818.181.818.180,00 ;31;1;1
145250;32;2;137261;846; $3.230.285.714.285.710,00 ;31;0;0
145280;303;1;34892;278; $15.488.888.888.888.900,00 ;31;1;1
145290;62;1;24272;152; $1.824.848.484.848.480,00 ;31;0;0
145300;155;3;117502;547; $3.259.824.561.403.510,00 ;31;1;1
145330;32;4;106208;2997; $10.093.939.393.939.400,00 ;31;0;0
145380;184;1;25115;125; $27.225,00 ;31;1;1
145400;284;1;19590;122; $3.950,00 ;31;1;1
145410;1;3;31910;122; $3.040,00 ;31;0;0
145420;158;1;10325;19; $5.410,00 ;31;1;1
145430;30;8;145008;289; $6.657.567.567.567.570,00 ;31;0;0
145460;221;2;97398;592; $22.953.254.437.869.800,00 ;31;1;1
145470;182;3;81747;548; $23.853.465.346.534.700,00 ;31;1;1
145480;4;1;32640;128; $2.550,00 ;31;0;0
145490;343;1;24730;136; $26.339.285.714.285.700,00 ;31;1;1
145520;34;1;16507;91; $18.751.724.137.931.000,00 ;31;0;0
145530;183;4;53932;306; $25.975.949.367.088.600,00 ;31;1;1
145550;70;1;19794;98; $261.125,00 ;31;0;0
145600;60;10;81375;829; $22.027.272.727.272.700,00 ;31;0;0
145610;127;1;21073;183; $19.525,00 ;31;1;1
145620;61;8;172564;702; $2.896.338.797.814.210,00 ;31;0;0
145650;216;1;45870;169; $28.672.222.222.222.200,00 ;31;1;1
145670;337;1;75540;172; $44.546.153.846.153.800,00 ;31;1;1
145690;121;1;21983;79; $3.605,00 ;31;1;1
145700;252;2;19979;95; $3.002.758.620.689.650,00 ;31;1;1
145720;182;1;13505;15; $7.400,00 ;31;1;1
145730;36;4;90784;366; $3.822.751.677.852.350,00 ;31;0;0
145760;666;1;3540;12; $2.950,00 ;31;1;1
145770;364;1;29965;131; $2.604.736.842.105.260,00 ;31;1;1
145780;182;1;15144;240; $233.125,00 ;31;1;1
145830;158;2;39204;375; $15.225.503.355.704.700,00 ;31;1;1
145840;95;1;30127;118; $35.029.411.764.705.900,00 ;31;1;1
145860;130;1;21468;444; $4.994.736.842.105.260,00 ;31;1;1
145870;10;7;127169;622; $2.253.961.661.341.850,00 ;31;0;0
145890;639;1;3975;5; $7.950,00 ;31;1;1
145910;67;1;23879;105; $3.546,00 ;31;0;0
145920;183;2;42525;301; $2.001.578.947.368.420,00 ;31;1;1
145940;302;2;36264;185; $31.692.452.830.188.700,00 ;31;1;1
145950;92;1;12096;96; $1.282,00 ;31;1;1
145970;339;1;16510;118; $13.833.333.333.333.300,00 ;31;1;1
146000;162;1;35931;125; $5.136,00 ;31;1;1
146030;69;1;66000;400; $1.650,00 ;31;0;0
146070;275;1;1000;100; $100,00 ;31;1;1
146080;60;3;119820;292; $4.342.307.692.307.690,00 ;31;0;0
146160;37;1;15840;32; $4.950,00 ;31;0;0
146180;193;1;21180;92; $3.550,00 ;31;1;1
146190;129;1;34908;152; $4.517,00 ;31;1;1
146200;342;1;18963;73; $3.594,00 ;31;1;1
146210;91;4;135981;863; $28.485.526.315.789.500,00 ;31;1;1
146220;127;1;30924;146; $31.223.809.523.809.500,00 ;31;1;1
146230;153;2;31019;222; $23.247.619.047.619.000,00 ;31;1;1
146240;31;1;21025;138; $21.891.666.666.666.700,00 ;31;0;0
146260;94;2;154976;762; $3.502.878.787.878.790,00 ;31;1;1
146280;37;2;67196;272; $4.545.416.666.666.670,00 ;31;0;0
146290;213;1;30522;165; $24.825,00 ;31;1;1
146360;275;1;29832;124; $2.683.333.333.333.330,00 ;31;1;1
146390;33;2;71612;278; $4.469.555.555.555.560,00 ;31;0;0
146400;31;2;73571;337; $34.386.842.105.263.200,00 ;31;0;0
146420;1;1;9612;76; $3.005,00 ;31;0;0
146440;276;1;60924;192; $4.816.666.666.666.670,00 ;31;1;1
146450;99;2;58179;381; $3.367,00 ;31;1;1
146490;36;3;103521;703; $24.709.489.051.094.900,00 ;31;0;0
146510;6;2;63678;344; $2.798.921.568.627.450,00 ;31;0;0
146530;121;4;107456;651; $282.671.875,00 ;31;1;1
146550;333;2;115079;675; $22.108.333.333.333.300,00 ;31;1;1
146560;342;1;12357;40; $3.223.448.275.862.070,00 ;31;1;1
146570;156;2;16418;130; $19.603.225.806.451.600,00 ;31;1;1
146580;243;1;11636;24; $3.911.333.333.333.330,00 ;31;1;1
146590;189;4;78034;398; $24.853.684.210.526.300,00 ;31;1;1
146620;30;2;49187;500; $18.208.943.089.430.900,00 ;31;0;0
146640;183;1;37770;302; $16.703.030.303.030.300,00 ;31;1;1
146650;32;3;124050;622; $3.548.666.666.666.670,00 ;31;0;0
146690;7;3;120726;775; $2.549.294.117.647.060,00 ;31;0;0
146700;252;2;39263;337; $15.179.545.454.545.500,00 ;31;1;1
146720;163;1;27763;147; $29.952.941.176.470.600,00 ;31;1;1
146730;182;3;92020;636; $21.354.166.666.666.700,00 ;31;1;1
146760;122;2;75216;912; $1.115,00 ;31;1;1
146810;6;1;7670;48; $4.810,00 ;31;0;0
146820;219;1;3120;48; $650,00 ;31;1;1
146840;128;2;47192;295; $17.864.021.164.021.200,00 ;31;1;1
146900;34;1;17702;85; $26.662.068.965.517.200,00 ;31;0;0
146910;36;3;152976;564; $3.368.727.272.727.270,00 ;31;0;0
146960;3;5;136681;1130; $21.009.574.468.085.100,00 ;31;0;0
146970;220;2;18672;181; $3.151.363.636.363.640,00 ;31;1;1
146980;121;1;14195;102; $1.862.826.086.956.520,00 ;31;1;1
146990;97;1;9779;77; $1.975,00 ;31;1;1
147000;153;2;146443;1021; $18.126.666.666.666.700,00 ;31;1;1
147010;190;2;51377;240; $2.787.721.518.987.340,00 ;31;1;1
147020;101;9;155011;683; $3.723.170.731.707.320,00 ;31;1;1
147040;5;1;9482;58; $19.126.666.666.666.700,00 ;31;0;0
147080;126;3;112637;621; $3.000.357.142.857.140,00 ;31;1;1
147100;31;1;15761;115; $26.358.620.689.655.200,00 ;31;0;0
147110;93;4;84458;382; $24.539.506.172.839.500,00 ;31;1;1
147120;61;1;49560;120; $4.130,00 ;31;0;0
147130;61;7;178794;1173; $23.446.456.692.913.400,00 ;31;0;0
147150;10;2;44124;251; $236.275,00 ;31;0;0
147190;62;3;83820;609; $19.749.333.333.333.300,00 ;31;0;0
147200;32;3;62583;219; $5.486.756.756.756.760,00 ;31;0;0
147230;275;3;38519;245; $2.096.320.754.716.980,00 ;31;1;1
147270;69;1;26858;62; $7.084,00 ;31;0;0
147290;698;1;28325;197; $19.461.971.830.985.900,00 ;31;1;1
147300;121;4;128973;759; $22.386.141.304.347.800,00 ;31;1;1
147310;36;1;11632;86; $17.258.333.333.333.300,00 ;31;0;0
147350;182;3;71401;321; $27.782.608.695.652.200,00 ;31;1;1
147370;182;2;52085;195; $28.722.222.222.222.200,00 ;31;1;1
147380;6;3;49425;311; $21.945.833.333.333.300,00 ;31;0;0
147400;342;1;48708;260; $2.724,00 ;31;1;1
147410;667;1;18450;114; $17.944.444.444.444.400,00 ;31;1;1
147440;31;2;28607;183; $1.895,00 ;31;0;0
147450;127;1;34107;283; $1.590,00 ;31;1;1
147470;251;1;32820;84; $5.800,00 ;31;1;1
147480;36;5;132125;1223; $17.540.449.438.202.200,00 ;31;0;0
147550;101;1;45786;238; $2.881.111.111.111.110,00 ;31;1;1
147590;213;1;68222;322; $36.782,00 ;31;1;1
147610;1;2;23322;118; $2.100.909.090.909.090,00 ;31;0;0
147650;60;1;13953;113; $23.680.645.161.290.300,00 ;31;0;0
147660;67;3;88987;417; $28.859.183.673.469.400,00 ;31;0;0
147680;247;1;13320;40; $3.650,00 ;31;1;1
147690;152;1;34197;201; $2.737.916.666.666.670,00 ;31;1;1
147750;1;2;62628;756; $1.033,00 ;31;0;0
147760;219;1;17676;236; $6.325,00 ;31;1;1
147780;247;2;71952;306; $30.874.285.714.285.700,00 ;31;1;1
147790;252;1;3800;14; $21.666.666.666.666.700,00 ;31;1;1
147880;302;1;31099;228; $2.210,00 ;31;1;1
147890;30;1;19764;116; $20.566.666.666.666.700,00 ;31;0;0
147900;3;2;40594;465; $10.248.387.096.774.200,00 ;31;0;0
147920;154;1;620;2; $3.100,00 ;31;1;1
147940;91;3;50456;242; $41.906.666.666.666.700,00 ;31;1;1
147980;312;1;7568;76; $12.616.666.666.666.700,00 ;31;1;1
148010;92;1;16524;175; $19.905.084.745.762.700,00 ;31;1;1
148030;99;1;18864;48; $2.526,00 ;31;1;1
148040;333;1;27479;121; $2.883.333.333.333.330,00 ;31;1;1
148080;65;2;42794;280; $21.713.513.513.513.500,00 ;31;0;0
148100;101;3;45419;209; $25.201.818.181.818.200,00 ;31;1;1
148130;578;2;7191;67; $17.493.333.333.333.300,00 ;31;1;1
148150;275;2;75204;744; $15.835.849.056.603.800,00 ;31;1;1
148170;161;1;51239;374; $18.441.176.470.588.200,00 ;31;1;1
148190;184;1;18735;61; $4.500,00 ;31;1;1
148200;183;1;10850;58; $23.425,00 ;31;1;1
148210;486;1;2612;20; $1.580,00 ;31;1;1
148230;5;1;9548;40; $3.140.833.333.333.330,00 ;31;0;0
148240;93;2;45205;241; $21.194.117.647.058.800,00 ;31;1;1
148250;32;6;93603;387; $3.358.636.363.636.360,00 ;31;0;0
148280;163;1;58200;968; $1.412,00 ;31;1;1
148290;61;3;53974;352; $20.754.285.714.285.700,00 ;31;0;0
148340;1;2;50075;215; $2.939.583.333.333.330,00 ;31;0;0
148360;30;2;7635;33; $2.690,00 ;31;0;0
148370;32;1;29260;210; $16.605.555.555.555.600,00 ;31;0;0
148410;31;2;108203;585; $3.686.222.222.222.220,00 ;31;0;0
148420;216;3;152955;711; $3.292.111.111.111.110,00 ;31;1;1
148500;343;1;29353;293; $9.461.904.761.904.760,00 ;31;1;1
148520;1;3;160216;1102; $2.633.636.363.636.360,00 ;31;0;0
148530;6;1;21450;34; $5.283.333.333.333.330,00 ;31;0;0
148540;69;2;65536;388; $21.407.142.857.142.900,00 ;31;0;0
148550;3;1;33930;138; $5.475,00 ;31;0;0
148560;275;2;26275;229; $3.139.375,00 ;31;1;1
148570;31;1;56726;276; $29.580.645.161.290.300,00 ;31;0;0
148630;61;1;26676;132; $2.020.909.090.909.090,00 ;31;0;0
148650;302;2;5220;108; $6.525,00 ;31;1;1
148670;158;3;66492;328; $3.670,00 ;31;1;1
148680;33;5;159834;862; $2.419.318.181.818.180,00 ;31;0;0
148690;333;1;30046;195; $38.385.714.285.714.300,00 ;31;1;1
148710;182;1;16763;71; $27.655.555.555.555.600,00 ;31;1;1
148780;5;2;25401;75; $3.255.238.095.238.090,00 ;31;0;0
148800;158;1;21877;179; $25.955.555.555.555.600,00 ;31;1;1
148820;183;1;24790;66; $4.016.666.666.666.670,00 ;31;1;1
148830;6;1;31056;234; $14.394.736.842.105.300,00 ;31;0;0
148860;341;1;36480;160; $31.277.777.777.777.800,00 ;31;1;1
148890;163;1;11322;90; $1.882,00 ;31;1;1
148910;219;1;41914;434; $14.559.259.259.259.300,00 ;31;1;1
148960;455;1;24588;184; $21.025,00 ;31;1;1
148970;2;2;43284;176; $2.460,00 ;31;0;0
148980;70;2;22887;77; $6.926.666.666.666.670,00 ;31;0;0
149010;2;5;72740;407; $22.892.307.692.307.700,00 ;31;0;0
149030;156;3;164741;928; $26.333.004.926.108.400,00 ;31;1;1
149040;152;1;61264;1392; $6.655.319.148.936.170,00 ;31;1;1
149050;218;1;30760;146; $219.125,00 ;31;1;1
149070;30;4;182222;992; $2.979.207.920.792.080,00 ;31;0;0
149100;122;2;21244;134; $22.928.571.428.571.400,00 ;31;1;1
149120;160;1;48279;445; $20.778.571.428.571.400,00 ;17;1;1
149130;38;3;85852;1320; $9.637.142.857.142.860,00 ;31;0;0
149150;93;2;30748;112; $3.551.666.666.666.670,00 ;31;1;1
149160;155;1;26648;226; $15.325,00 ;31;1;1
149180;126;1;68604;312; $3.228,00 ;31;1;1
149200;36;2;87571;509; $35.664.912.280.701.800,00 ;31;0;0
149210;91;1;39038;322; $1.502,00 ;31;1;1
149240;129;1;15588;64; $2.336,00 ;31;1;1
149290;152;1;17798;136; $1.561.818.181.818.180,00 ;31;1;1
149300;69;1;108145;701; $32.985.483.870.967.700,00 ;5;0;0
149310;213;1;16780;60; $2.590,00 ;5;1;1
149320;455;1;31403;80; $6.537.647.058.823.530,00 ;5;1;1
149340;311;1;70032;459; $33.784.615.384.615.400,00 ;5;1;1
149370;337;1;71420;172; $42.084.615.384.615.400,00 ;5;1;1
149470;337;1;17850;118; $2.340,00 ;31;1;1
149480;250;2;36076;164; $3.490,00 ;31;1;1
149580;129;2;37230;109; $5.553.235.294.117.650,00 ;31;1;1
149590;128;2;38670;298; $14.158.064.516.129.000,00 ;31;1;1
149600;333;1;12919;201; $15.192,00 ;31;1;1
149610;93;3;208712;1212; $28.644.117.647.058.800,00 ;31;1;1
149630;96;2;55698;363; $22.158.095.238.095.200,00 ;31;1;1
149640;190;1;20621;143; $34.046.153.846.153.800,00 ;31;1;1
149650;246;2;51071;365; $21.415.662.650.602.400,00 ;31;1;1
149680;91;1;13805;127; $16.824.324.324.324.300,00 ;31;1;1
149700;304;2;87116;150; $4.978.333.333.333.330,00 ;31;1;1
149710;244;2;47357;358; $25.492.727.272.727.300,00 ;31;1;1
149720;278;1;11477;28; $49.472.222.222.222.200,00 ;31;1;1
149740;303;1;11061;44; $3.287.142.857.142.860,00 ;31;1;1
149760;69;1;9100;46; $1.812,00 ;31;0;0
149810;160;1;8133;97; $9.875,00 ;31;1;1
149840;5;1;8093;21; $43.405.882.352.941.200,00 ;31;0;0
149870;455;1;16320;64; $2.550,00 ;31;1;1
149880;6;1;30619;141; $23.105,00 ;31;0;0
149950;252;2;23323;103; $2.602.950.819.672.130,00 ;31;1;1
149970;2;1;27840;612; $61.333.333.333.333.300,00 ;31;0;0
149980;7;1;17410;105; $2.170,00 ;31;0;0
150020;224;2;83645;417; $24.826.785.714.285.700,00 ;31;1;1
150070;279;1;15691;69; $3.160.833.333.333.330,00 ;31;1;1
150100;244;1;28626;184; $3.074,00 ;31;1;1
150120;698;1;16829;86; $23.555.555.555.555.600,00 ;31;1;1
150170;183;1;12180;63; $3.168,00 ;31;1;1
150180;334;3;44275;189; $5.584.193.548.387.100,00 ;31;1;1
150210;187;4;85278;396; $25.424.870.466.321.200,00 ;31;1;1
150240;30;6;104944;662; $27.036.082.474.226.800,00 ;31;0;0
150250;183;1;37026;189; $25.931.944.444.444.400,00 ;31;1;1
150260;161;1;7082;58; $1.806,00 ;31;1;1
150270;91;2;41190;306; $2.215,00 ;31;1;1
150280;333;2;26665;181; $25.321.052.631.578.900,00 ;31;1;1
150310;90;3;54179;353; $2.865.869.565.217.390,00 ;31;0;0
150330;125;3;36522;267; $1.485,00 ;31;1;1
150340;30;3;155432;931; $24.091.275.167.785.200,00 ;31;0;0
150350;32;1;23383;245; $18.485.185.185.185.200,00 ;31;0;0
150380;1;6;65347;217; $38.982.307.692.307.700,00 ;31;0;0
150430;122;1;53700;300; $1.790,00 ;31;1;1
150450;34;1;28556;76; $4.260,00 ;31;0;0
150480;215;3;27610;144; $20.262.337.662.337.700,00 ;31;1;1
150490;38;1;12117;63; $1.830,00 ;31;0;0
150510;4;1;35695;351; $1.843.235.294.117.650,00 ;31;0;0
150530;187;3;64487;986; $13.640.845.070.422.500,00 ;31;1;1
150570;99;1;35850;54; $7.050,00 ;31;1;1
150580;68;4;64474;400; $2.647.708.333.333.330,00 ;31;0;0
150590;101;2;28919;170; $22.011.428.571.428.600,00 ;31;1;1
150600;333;1;1661;21; $129.375,00 ;31;1;1
150620;189;1;34172;276; $1.908.095.238.095.240,00 ;31;1;1
150630;67;1;37080;56; $8.570,00 ;31;0;0
150650;303;1;25402;202; $15.311.764.705.882.400,00 ;31;1;1
150670;311;1;77569;335; $32.562.857.142.857.100,00 ;31;1;1
150700;667;1;10620;36; $2.950,00 ;31;1;1
150710;99;2;84617;269; $40.938.461.538.461.500,00 ;31;1;1
150730;158;2;86196;428; $23.654.545.454.545.500,00 ;31;1;1
150790;36;3;52832;154; $7.265,00 ;31;0;0
150810;215;2;18011;89; $2.971.666.666.666.670,00 ;31;1;1
150870;283;1;30694;470; $2.036,00 ;31;1;1
150880;276;1;72892;340; $313.625,00 ;31;1;1
150890;185;2;144687;778; $3.155.568.181.818.180,00 ;31;1;1
150900;253;1;38132;208; $35.617.391.304.347.800,00 ;31;1;1
150910;276;1;45011;346; $1.699,00 ;31;1;1
150920;128;2;43513;135; $5.305.384.615.384.610,00 ;31;1;1
150930;224;2;179877;1507; $26.886.486.486.486.500,00 ;31;1;1
150970;213;1;24430;170; $21.904,00 ;31;1;1
151000;71;3;87600;80; $10.950,00 ;31;0;0
151010;333;1;21525;207; $2.225,00 ;31;1;1
151030;122;1;38693;181; $2.931.818.181.818.180,00 ;31;1;1
151040;311;1;35196;220; $49.760.714.285.714.300,00 ;31;1;1
151050;276;1;54103;329; $21.446.666.666.666.700,00 ;31;1;1
151060;6;2;63738;539; $2.286.086.956.521.740,00 ;31;0;0
151070;40;4;17465;125; $2.908.333.333.333.330,00 ;31;0;0
151080;188;2;34970;130; $3.760,00 ;10;1;1
151090;129;1;43905;131; $50.607.142.857.142.900,00 ;31;1;1
151100;217;1;13832;52; $6.286,00 ;31;1;1
151110;61;3;126598;710; $3.125.238.095.238.090,00 ;31;0;0
151140;39;6;179245;1875; $15.755.384.615.384.600,00 ;31;0;0
151170;33;2;66439;1085; $14.702.857.142.857.100,00 ;31;0;0
151190;129;1;23976;88; $7.047.142.857.142.860,00 ;31;1;1
151230;302;1;106126;686; $26.345.283.018.867.900,00 ;31;1;1
